Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
Poems_on_Slavery_Henry_Wadsworth_Longfellow,21.181818181818183,1631,4.220110361741263,77,10518,725,0.44451256897608826,1.1820968730839976,0.6762722256284488,8.951563458001226,0.4291845493562232,32.49540159411404,1.32952691680261,80.75,8.0,7.9,8.6,11.9,10.43,16.666666666666668,19.74
Reynard_the_Fox_John_Masefield,21.690795352993746,24272,4.168918918918919,1119,147548,4255,0.17530487804878048,1.1873352010547134,0.7177818061964404,8.326466710613053,0.7168754119973632,9.541858932102834,1.1784003332639033,82.99,7.2,7.3,6.76,10.6,9.25,6.428571428571429,19.78
Rhymes_of_a_Read_Cross_Man_Robert_W_Service,13.726480836236934,23637,3.7443838050514024,1722,134213,3994,0.16897237382070482,1.1508228624613952,0.6838431273004189,13.821550958243431,0.4696027414646529,9.798197740830055,1.4592057761732853,85.73,6.1,6.7,6.6,8.0,8.07,8.0,19.82
Shadowings_Lafcadio_Hearn,16.1211987659762,36579,4.437737499658274,2269,274591,5422,0.14822712485305778,1.400667049399929,0.6814565734437792,6.924738237786708,2.2854643374613848,7.496104322152054,2.365641569459173,70.02,8.0,11.1,6.77,11.6,8.76,14.75,18.940000000000005
Songs_of_Innocence_and_of_Experience_William_Blake,21.13671875,5411,3.9990759563851412,256,29871,1247,0.23045647754574017,1.181666974681205,0.7174274625762336,10.441692847902422,0.5359452966180004,12.104971354647938,1.3050524308865585,85.83,6.1,6.2,6.61,8.5,8.0,6.428571428571429,19.86
Spoon_River_Anthology_Edgar_Lee_Masters,21.729465824238943,37831,4.106790727181412,1741,206399,6023,0.15920805688456557,1.2436890380904548,0.6830112870397294,10.64735270016653,1.04147392350189,8.828738336285056,1.65622735689558,75.24,8.1,8.3,6.63,9.8,9.41,11.2,19.48
Tender_Buttons_Gertrude_Stein,15.04330312185297,14938,4.142924086223055,993,79722,2599,0.17398580800642657,1.313428839202035,0.8047262016334181,3.414111661534342,2.86517606105235,9.807203106172178,2.5987748851454824,79.8,6.3,9.1,6.1,7.2,8.04,12.0,19.140000000000004
The_Angel_in_the_House_Coventry_Patmore,23.825242718446603,24540,4.04519152404238,1030,150539,4177,0.17021189894050529,1.213080684596577,0.7029339853300733,10.888345558272208,1.4425427872860634,9.600651996740016,1.9784641541513177,79.23,8.6,8.9,7.18,12.8,11.34,13.5,19.52
The_Ballad_of_the_White_Hore_G_K_Chesterton,31.052044609665426,16706,4.000538728600503,538,115079,2866,0.17155512989345145,1.1456961570693165,0.6822099844367293,5.8362265054471445,0.32323716030168803,9.044654615108344,1.4114238410596027,73.34,10.9,7.1,6.96,14.2,12.93,13.25,19.9
The_Battle_of_the_Bays_Owen_Seaman,16.61787072243346,8741,4.206498112344125,526,55639,2838,0.3246768104335888,1.2693055714449148,0.6850474774053312,9.552682759409677,0.9609884452579796,22.17137627273767,1.8039364118092354,75.84,7.8,9.5,8.45,10.5,9.99,7.333333333333334,19.339999999999996
The_Big_Book_of_Nursery_Rhymes_Walter_Jerrold,17.057172557172557,16409,3.770979340605765,962,102960,2217,0.13510878176610397,1.1537570845267842,0.7161923334755317,11.60948260101164,0.3351819123651655,5.746846242915473,1.0884072436902894,86.94,5.6,5.9,5.66,7.4,7.37,13.0,19.84
The_Book_of_Nonsense_Edward_Lear,13.014925373134329,3488,3.960435779816514,268,27831,912,0.26146788990825687,1.196961009174312,0.7342316513761468,8.285550458715596,0.286697247706422,16.28440366972477,1.7234982332155477,82.17,7.5,8.3,7.35,9.7,10.06,12.75,19.46
The_Comic_Poems_of_Thomas_Hood,26.520527547330357,124673,3.9595902881939153,4701,764824,13606,0.10913349321825896,1.2107994513647702,0.723027439782471,8.807039214585355,0.8205465497742093,5.567364224812108,1.6324582338902147,80.04,8.3,8.7,6.6,12.2,10.69,13.25,19.48
The_House_of_Dust_A_Symphony_Conrad_Aiken,9.308848797250858,21671,4.19837570947349,2328,136921,3012,0.13898758709796502,1.2100041530155508,0.7191638595357851,11.905311245443219,1.0290249642379217,6.8801624290526515,1.1816835630481832,88.47,5.0,7.2,5.96,8.4,7.21,17.666666666666668,19.5
The_Iliad_Homer,27.87253463732681,170998,4.353278985719132,6135,972082,10778,0.06302997695879484,1.2521199078351795,0.6929086889905145,7.704768476824291,0.9058585480531937,2.5865799599995323,1.5930287507324727,70.47,9.9,9.2,5.93,14.0,10.93,6.428571428571429,19.68
The_Lay_of_the_Cid_,14.589412962334578,42995,4.122851494359809,2947,230267,3955,0.09198744040004651,1.205884405163391,0.6276311198976625,13.85277357832306,0.7163623677171764,4.372601465286661,1.7611182665353435,89.48,4.7,6.9,5.51,6.7,6.68,5.222222222222222,19.619999999999997
The_little_grey_lamb_and_other_Christian_poems_Herbert_H_Gowen,19.835714285714285,5554,4.284119553474973,280,34094,1516,0.27295642779978396,1.2346056895930861,0.6753691033489377,7.868203096867123,1.6924738926899532,16.348577601728483,1.7582911748173131,84.2,6.7,8.4,7.33,10.5,9.42,14.0,19.580000000000002
The_Modern_Traveller_Hilaire_Belloc,21.72,7602,4.252696658774007,350,51157,2190,0.2880820836621942,1.302025782688766,0.7319126545645883,10.35253880557748,1.973164956590371,19.297553275453826,1.71479571598572,76.35,7.6,9.9,7.53,10.2,9.78,7.833333333333334,19.3
The_Path_to_Home_Edgar_A_Guest,28.339248434237994,27149,3.8609525212715017,958,142620,3472,0.12788684666101882,1.1617739143246528,0.7045931710191904,13.212273011897308,0.6003904379535158,6.4495929868503445,1.6672069151809832,76.39,9.7,7.4,6.33,12.3,11.77,10.2,19.699999999999996
The_Pied_Piper_of_Hamelin_Robert_Browning,23.133333333333333,2082,4.109990393852065,90,12950,854,0.4101825168107589,1.207012487992315,0.6978866474543708,9.125840537944283,0.7204610951008645,30.35542747358309,1.5697841726618704,75.98,9.8,8.8,8.27,14.2,12.3,17.333333333333332,19.520000000000003
The_Poems_of_Felicia_Hemans,18.7869322908002,451713,4.200616320539812,24044,2796731,16741,0.0370611428052768,1.2414453425073,0.6997584749608712,8.435444629665296,1.380965347466201,1.4726164622226945,1.8494915458664074,77.87,7.0,8.7,1.6,10.2,7.92,11.6,19.42
The_Raven_Edgar_Allan_Poe,28.14388489208633,3912,4.822341513292433,139,26361,1001,0.25587934560327197,1.4757157464212678,0.718558282208589,5.7004089979550105,3.9110429447852764,14.826175869120656,1.8534979423868312,54.05,12.1,13.2,7.54,15.5,12.3,16.75,18.66
The_Task_and_Other_Poems_William_Cowper,26.122762148337596,40856,4.452075582533777,1564,246372,7470,0.18283728216173878,1.2936900332876444,0.7081701586058351,8.44184452711964,1.6864108086939495,9.898178970041121,2.028352490421456,69.75,10.2,10.4,7.3,14.1,12.18,8.166666666666666,19.380000000000003
The_Waste_Land_R_S_Eliot,19.17721518987342,3030,4.174257425742574,158,19786,1143,0.37722772277227723,1.2498349834983498,0.7194719471947195,8.91089108910891,0.825082508250825,26.237623762376238,1.1379310344827587,76.66,7.5,8.0,8.12,9.4,9.12,10.6,19.54
The_weary_blues_Langston_Hughes,12.024657534246575,4389,3.8781043517885623,365,29913,1071,0.24401913875598086,1.1663249031670084,0.7459557985873775,10.1161995898838,0.9341535657325132,12.39462292093871,1.186139747995418,92.53,3.5,6.2,6.18,5.1,5.44,4.666666666666667,19.720000000000002
The_Works_of_Horace,25.43788121990369,79239,4.4049016267242145,3115,456739,9702,0.12243970771968349,1.3484647711354258,0.6671462284985928,9.434748040737515,1.496737717538081,5.662615631191711,2.3146171018150055,59.67,12.0,11.4,6.67,14.5,12.56,11.8,19.04
Trees_and_Other_Poems_Joyce_Kilmer,17.5906432748538,6016,4.106216755319149,342,37173,1808,0.300531914893617,1.197972074468085,0.7109375,9.823803191489363,0.7480053191489362,19.18218085106383,1.466512702078522,87.45,5.4,6.9,7.17,7.7,7.77,11.0,19.68
War_is_Kinda_Stephen_Crane,15.63302752293578,3408,4.126467136150235,218,20422,1108,0.32511737089201875,1.2411971830985915,0.7227112676056338,10.56338028169014,1.0269953051643192,20.833333333333336,1.601542416452442,88.06,5.2,8.0,7.32,7.9,7.94,6.285714285714286,19.580000000000002
Where_sunlight_falls_Ruth_Collie,14.686178861788617,9032,4.126550044286979,615,51662,2183,0.24169619131975198,1.195527015057573,0.7375996457041629,9.554915854738706,0.7860938883968114,14.149689991142603,1.5950413223140496,89.48,4.7,7.0,6.79,7.7,6.93,6.428571428571429,19.7
Young's Night Thoughts,18.785170137125444,73976,4.460703471396129,3938,487819,7800,0.10543960203309181,1.29952957716016,0.7242078511949822,8.212122850654266,2.2020655347680327,4.69611765978155,2.055644102756422,76.56,7.6,9.3,6.18,11.1,8.98,8.0,19.32
