Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
Elementary_cryptanalysis_Helen_Fouché_Gaines,23.43727598566308,124241,3.6440949445030224,5301,750719,5847,0.04706175900065196,1.3532972207242375,0.773939359792661,4.063070966911084,1.7369467406089776,2.191708051287417,2.4223489544590464,66.0,11.6,12.6,2.25,11.6,12.65,11.0,18.94
Elements_of_Agricultural_Chemistry_Thomas_Anderson,32.010225820196,75128,4.777526355020765,2347,567284,4355,0.05796773506548823,1.5258758385688425,0.7104408476200618,4.085028218507081,3.5153338302630175,2.06181450324779,2.6592035644667225,45.93,15.2,15.6,6.18,19.8,14.17,24.0,18.66
History_of_Astronomy_George_Forbes,21.703229398663698,38979,4.7159496138946615,1796,240476,4786,0.12278406321352524,1.4941378691090075,0.6874983965725134,4.056030170091588,3.0991046460914853,5.944226378306268,2.5494422181306184,57.0,10.9,13.0,6.57,13.0,10.64,12.2,18.46
History_of_Phosphorus_Eduard_Farber,19.639705882352942,8013,5.068264070884812,408,62639,1916,0.23911144390365655,1.5905403718956694,0.7083489329839011,2.9701734681143144,3.4444028453762634,13.290902283788844,1.978813559322034,53.1,10.3,13.2,7.96,14.0,10.31,11.0,18.04
Ice-Caves_of_France_and_Switzerland_G_F_Browne,31.799805004874877,97848,4.3650151255007765,3077,567351,8483,0.08669569127626522,1.3433693074973427,0.664806638868449,5.331739023792004,1.8630937781048158,4.155424740413703,2.0948791922106023,56.83,13.1,12.2,6.48,15.7,13.38,11.4,18.98
Inventions_in_the_Century_William_Henry_Doolittle,32.205060873716874,134907,4.719940403389002,4189,832378,10757,0.0797364110090655,1.4590940425626542,0.7015425441229884,2.698155025313735,2.3668156581941635,3.255576063510418,2.1616237392681503,53.95,12.1,13.3,6.09,15.0,11.16,11.6,18.18
Lectures_on_Evolution_Huxley,35.141114982578394,20171,4.584006742352883,574,118206,2710,0.13435129641564622,1.44846561895791,0.6771107034852015,5.175747360071389,3.4009221159089784,6.454811362847653,2.9823778719607406,44.61,15.7,15.4,6.97,18.5,15.67,13.2,18.6
Mariner_Mission_to_Venus_Jet_Propulsion_Laboratory,23.35811965811966,27329,5.114932855208752,1170,186756,3507,0.12832522229133886,1.60057082220352,0.7204800761096272,1.2111676241355336,3.922573090855867,5.898496103040726,1.7174140943506115,50.46,11.4,13.4,6.39,13.9,9.94,7.7142857142857135,17.8
Marvels_of_Pond-Life_Henry_James_Slack,29.409259259259258,31762,4.737359108368491,1080,197172,4387,0.13812102512436245,1.483344877526604,0.7046470625275486,4.410931301555317,2.6478181474718214,6.602229078773377,2.325381448292565,50.2,13.5,14.6,6.93,17.0,13.6,15.5,18.400000000000002
Mental_Defectives_and_Sexual_Offenders_New_Zealand_Committee---,18.283076923076923,23768,5.015356782228206,1300,189106,3385,0.14241837765062268,1.6198670481319422,0.7046869740828005,2.9619656681252104,5.360148098283406,6.9378996970716935,2.8953920475659607,48.94,11.9,14.5,6.65,15.5,10.89,12.4,18.259999999999998
Micrographia_Robert_Hooke,59.720128307939056,148942,4.199701897382874,2494,871423,7632,0.05124142283573471,1.3329081118824777,0.6698647795786279,5.458500624404131,1.9047682990694363,2.241812249063394,2.873077151511552,27.6,24.3,16.6,7.59,30.3,24.77,62.0,19.0
Mushrooms_Edible_and_Otherwise_Miron_Elisha_Hard,11.071669136467735,82185,4.822254669343554,7423,545651,5003,0.06087485550891282,1.4369045446249316,0.7560260388148689,3.2244326823629614,1.0890065097037172,2.511407191093265,1.5643330876934414,66.74,7.2,10.2,5.15,9.7,5.88,5.1,18.560000000000002
Nitro-Explosives_A_Practical_Treatise_P_Gerald_Sanford,16.004055972419387,78916,4.652035075269907,4931,559880,5106,0.06470170814536975,1.4830832784226267,0.7036849308125095,1.9615794008819503,2.7687667900045616,2.4240965076790513,2.043201577484987,63.39,8.5,11.5,5.46,10.8,7.21,21.0,18.660000000000004
On_Laboratory_Arts_Richard_Threlfall,20.931872320152454,87872,4.440162964311726,4198,510364,5592,0.06363801893663511,1.409459213401311,0.7403268390386016,2.7016569555717407,2.146303714493809,2.360251274581209,2.1800451321727916,64.85,10.0,11.9,5.64,11.9,10.03,12.0,18.46
On_the_Antiquity_of_the_Chemical_Art_James_Mactear,34.286821705426355,13269,4.579546310950335,387,79273,2792,0.21041525359861332,1.4163086894264827,0.6613158489712865,4.868490466500867,2.321199788981837,12.367171602984401,2.6433656957928804,57.84,12.7,13.2,7.72,16.3,14.26,32.0,18.5
On_the_Origin_of_Species_By_Means_of_Natural_Selection_Charles_Darwin,37.33157232704402,148393,4.780191788022346,3975,893958,6673,0.044968428429912465,1.5129824183081413,0.721125659566152,4.123509869063905,3.027770851724812,1.5755460163215247,2.971123550824386,43.7,16.0,16.1,2.38,19.8,14.88,36.0,18.04
Other_Wordls_Garret_Putman_Serviss,30.916447368421053,46993,4.647990126189007,1520,280294,4781,0.10173855680633286,1.4722831059945098,0.6913795671695785,5.070968016513098,3.4154022939586746,4.485774477049773,2.293481667188969,52.53,12.6,13.5,6.33,14.7,12.14,19.0,18.74
Our_Common_Insects_Packard,20.224514563106798,66660,4.616441644164416,3296,402284,7067,0.10601560156015602,1.4267176717671768,0.6806630663066306,4.1449144914491445,1.776177617761776,5.022502250225022,1.9113510146883272,65.05,9.9,12.0,6.22,12.9,10.41,11.6,18.840000000000003
Outlines_of_Greek_and_Roman_Medicine_Sir_James_Elliott,21.9805942995755,36246,4.775616619764939,1649,222247,5540,0.1528444518015781,1.476714671963803,0.6705567510897754,4.772940462395851,2.9161838547701815,8.061579208740275,2.6450127257302145,57.71,10.7,12.6,6.82,13.1,10.73,12.8,18.54
Pioneers_of_Science_Sir_Oliver_Lodge,23.077297626293365,37916,4.557653760945247,1643,226280,5289,0.13949256250659353,1.4442187994514188,0.7053750395611351,7.4163941344023625,2.8642261841966454,7.197489186623061,2.5865168539325842,64.14,10.3,12.6,6.7,13.0,11.43,8.142857142857142,18.800000000000004
Relativity_The_Special_and_General_Theory,26.499079189686924,28778,4.7215581346862185,1086,182145,2588,0.08992980749183405,1.562026548057544,0.6612342761831955,4.260198762943915,6.195705052470638,3.75286677322955,3.0530973451327434,43.77,13.9,15.3,6.19,15.6,12.24,18.25,17.939999999999998
Scurvy_Past_and_Present_Alfred_F_Hess,21.917090691409758,73225,4.924984636394674,3341,471578,6077,0.08299078183680438,1.5679481051553432,0.705565039262547,2.6561966541481734,3.6872652782519633,3.483782861044725,2.58433492437748,48.64,12.1,14.1,5.94,14.1,10.25,12.4,18.22
Soap-Making_Manual_Edgar_George_Thomssen,18.110349330721515,55472,4.666119844245745,3063,348544,3936,0.07095471589270262,1.4758616959907702,0.7315582636284973,1.5016584943755409,2.491346985866744,2.626550331698875,1.9572868927589369,61.06,9.4,11.7,5.53,10.3,8.28,17.0,18.46
Social_Life_in_the_Insect_Word_Fabre,19.551447661469933,87786,4.5024719203517645,4490,509376,9230,0.10514204998519126,1.4057594605062311,0.6840156744811245,7.100220991957714,2.238397922219944,4.710318273984463,2.193447093335537,68.1,8.7,11.1,6.05,10.8,9.27,9.0,18.98
The_Chemistry_of_Hat_Manufacturing_Watson_Smith,25.03076923076923,34167,4.564579857757486,1365,206887,3499,0.1024087569877367,1.446073696841982,0.7185295753212164,3.8282553340943015,2.4526589984487956,4.469224690490824,1.9956844640706544,54.36,11.9,12.8,6.2,14.0,11.3,14.25,18.7
The_Doctrine_of_Evolution_Crampton,33.28026469443363,85497,4.803665625694469,2569,519107,6789,0.07940629495771781,1.5440775699732154,0.6920359778705686,4.477350082459034,3.524100260827865,3.3252628747207504,3.105671511310239,37.17,16.5,16.2,6.4,18.9,14.67,23.0,17.939999999999998
The_Einstein_Theory_of_Relatvity_A_Concise_Statement_Lorentz,32.07211538461539,6671,4.703792534852346,208,39740,1417,0.21241193224404137,1.5285564383150951,0.6971968220656574,5.096687153350323,4.54204766901514,11.647429171038825,3.170257123002085,50.2,13.5,15.0,7.42,16.2,14.41,28.0,18.360000000000003
The_Evolution_of_Modern_Medicine_Sir_William_Osler,23.935949648278417,64651,4.740390713214026,2701,396218,8484,0.13122766855887766,1.4775796198047981,0.6753027795393729,4.768681072218527,3.0409429088490514,6.87228349136131,2.507922077922078,54.97,11.7,13.2,6.74,14.2,11.47,10.333333333333334,18.4
The_Foundations _of _the _Origin_of_Species_Charles_Darwin,23.36325028312571,82519,4.738120917606854,3532,527060,5322,0.06449423769071365,1.508900980380276,0.7142597462402598,3.9227329463517493,3.2865158327173134,2.4903355590833627,2.836877523553163,52.12,12.8,14.6,5.98,15.7,11.86,13.6,18.18
The_Genetic_Effects_of_Radiation_Isaac_Asimov_Theodosius_Dobzhansky,21.318032786885247,13004,4.862811442633036,610,83381,2221,0.17079360196862503,1.5622885266071977,0.7534604737003999,2.645339895416795,4.167948323592741,8.674254075669024,2.309801633605601,51.07,11.1,13.6,6.81,12.5,10.23,12.6,17.959999999999997
The_Medicinal_Plants_of_the_Phillippines_T_H_Pardo_de_Tavera,10.618818068202106,59476,4.860397471248907,5601,417485,5618,0.09445826888156568,1.5025556527002488,0.7342121191741207,2.829712825341314,2.096644024480463,4.280718272916807,1.7767562470532767,66.03,7.5,11.1,5.94,10.4,6.89,11.666666666666666,18.54
The_Microscope_Andrew_Ross,33.20276497695853,14410,4.5911866759195,434,85338,1919,0.13317140874392783,1.4819569743233865,0.6909784871616933,3.011797362942401,3.7196391394864676,6.072172102706454,2.6845135290731146,42.99,16.3,15.7,7.01,19.3,16.37,20.666666666666668,18.339999999999996
The_Nature_of_Animal_Light_E_Newton_Harvey,17.875788452207665,36842,5.050160143314695,2061,281587,4069,0.11044460127028935,1.6189403398295423,0.7149991857119592,2.459149883285381,4.885728244937843,5.002442864122469,2.1167779801659585,52.09,10.7,13.9,6.34,14.3,9.39,11.333333333333334,18.119999999999997
The_Online_World_Odd_De_Presno,13.703101424979044,81739,4.96480260340841,5965,584686,7573,0.09264855209875335,1.5469726813393851,0.7305814849704547,4.6844223687590985,2.5471317241463685,4.4886773755490035,1.6540941328175371,57.87,8.5,10.8,5.79,11.0,6.37,5.2,18.32
The_Principles_of_Breeding_S_L_Goodale,33.45951035781544,35534,4.640063038216919,1062,211886,4179,0.1176056734395227,1.4745314346822762,0.6997242078009793,4.17909607699668,3.092812517588788,5.437046209264366,2.9897597977243997,46.74,14.9,14.8,6.81,17.7,14.56,22.0,18.380000000000003
The_Story_ofGErm_Life_Conn,23.58167141500475,49663,4.8021464671888525,2106,296220,3725,0.07500553732154723,1.5341401043030023,0.7095423152044782,4.31307009242293,2.9297464913517106,2.79886434568995,2.5417065390749602,55.68,11.4,14.0,5.75,13.7,10.57,12.2,17.859999999999996
The_Students's_Elements_of_Geology_Sir_Charles_Lyell,20.950906498268488,205696,4.832033680771624,9818,1315520,10179,0.049485648724331054,1.4893191894835096,0.6802319928438083,2.466260889856876,2.3063161169881767,1.931977286869944,2.3156124899919934,56.39,11.2,12.9,5.62,14.1,10.01,12.0,18.4
The_Variation_of_Animals_and_Plants_under_Domestication_Charles_Darwin,21.55234878722751,140392,4.6780372100974414,6514,916423,7945,0.05659154367770243,1.4412145991224572,0.7046911504929055,3.464584876631147,1.925323380249587,2.3071115163257163,2.375257015435406,64.85,10.0,12.5,5.65,13.5,9.9,12.2,18.580000000000002
What_is_Darwinism_Charles_Hodge,22.271410579345087,35367,4.663471597817174,1588,212248,4273,0.12081884242372834,1.5078180224503068,0.6943761133259818,5.991460966437639,4.337376650549948,5.980150988209347,3.3194328607172645,57.71,10.7,13.3,6.35,12.4,10.53,15.0,18.3
Yeast_Thomas_Henry_Huxley,46.41843971631206,6545,4.39694423223835,141,36425,1258,0.19220779220779222,1.3941940412528648,0.6705882352941176,6.035141329258977,3.009931245225363,10.099312452253628,2.7848984771573604,42.31,18.6,15.7,7.82,22.8,20.13,15.25,18.74
