Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
Aurora_Leigh_Elizabeth_Barret_Browning,27.371111111111112,86219,4.047727299087208,3150,533503,8392,0.09733353437177421,1.2206938145884318,0.7118384578805136,12.037949871837995,0.8710377063060347,4.981500597316137,1.6794826364280653,83.09,7.1,8.9,6.09,10.8,9.52,26.0,19.46
Divine_Comedy_Dante_Alighieri,35.25660491952627,116100,4.252325581395349,3293,682140,10006,0.08618432385874246,1.2834280792420327,0.670396210163652,11.962101636520241,1.466838931955211,4.188630490956072,2.149776289853259,67.12,11.2,10.1,6.28,14.3,12.54,15.0,19.3
Idylls_of_the_King_Baron_Alfred_Tennyson,42.00506585612968,82918,4.030403531199498,1974,476332,6615,0.07977761161629562,1.171169106828433,0.6747871391012807,12.207240888588727,0.7851130032079887,3.584263971634627,1.5780940243557067,73.55,10.8,8.2,6.21,14.7,12.9,20.333333333333332,19.759999999999998
Lamia_John_Keats,29.467032967032967,5363,4.315495058735782,182,34612,1803,0.3361924296102927,1.2384859220585493,0.7048293865373858,9.640126794704457,1.1187768040275965,22.20771955994779,1.5132360886007563,64.68,12.1,9.4,8.73,16.6,13.84,27.0,19.580000000000002
Leaves_of_Grass_Walt_Whitman,32.142632818633864,122817,4.277363882850094,3821,738051,11981,0.09755164187368198,1.3058371398096356,0.6942605665339489,9.939992020648607,1.3369484680459545,4.547416074321959,1.7341864908010782,62.24,13.0,12.0,6.74,17.8,14.64,28.0,19.0
Mountain_Interval_Robert_Frost,17.276661514683152,11178,3.8415637860082303,647,64097,1950,0.17444981213097155,1.1537842190016103,0.7045983181248882,14.376453748434425,0.4204687779567007,9.867597065664699,1.5380116959064327,87.45,5.4,6.6,6.03,6.9,7.5,18.0,19.7
Paradise_Lost_John_Milton,43.99227799227799,79758,4.463113418089722,1813,456569,8875,0.11127410416509942,1.2908673738057623,0.6958549612578049,9.057398630858346,1.7352491286140574,5.250883923869706,1.9658852269318132,52.8,16.7,12.2,7.29,22.5,18.42,55.0,19.140000000000004
Poems_by_Emily_Dickinson_Three_Series_Complete,13.085436033643205,29560,4.241339648173207,2259,170665,5491,0.1857577807848444,1.287719891745602,0.7337618403247632,9.634641407307171,1.3565629228687415,10.63937753721245,1.836516424751719,77.37,7.2,9.0,6.81,9.4,9.05,7.2857142857142865,19.339999999999996
Poems_by_William_Cullen_Bryant,25.173557937723327,49315,4.286403731116293,1959,283391,6293,0.1276082327892122,1.2078880665112035,0.6673831491432627,8.123289060123696,0.8131400182500254,6.1360640778667745,1.5962978749314984,78.11,9.0,8.5,6.59,13.5,11.37,25.0,19.52
Poems_Christiba_Georgina_Rossetti,23.174466620784585,67345,4.067874378201797,2906,423725,6921,0.10276932214715272,1.1825970747642736,0.7246417699903482,11.4826638948697,0.6800801841265127,4.814017373227411,1.418106731887254,79.53,8.5,7.9,6.17,11.9,10.63,29.0,19.759999999999998
Poems_of_Passoon_Ella_Wheeler_Wilcox,20.121859296482413,16017,4.020915277517638,796,98805,2777,0.1733782855715802,1.1853031154398452,0.7149278891178124,11.27551976025473,1.1675095211337954,9.265155771992257,1.8924816504661774,83.19,7.1,7.6,6.55,9.7,9.33,8.0,19.54
Poems_of_William_Blake,19.21529745042493,6783,4.042606516290727,353,40051,1484,0.21878224974200206,1.1897390535161434,0.7057349255491671,10.850656051894441,0.5897095680377414,11.602535751142561,1.3426707597851113,85.02,6.4,6.4,6.57,8.8,8.36,8.0,19.8
Spoon_River_Anthology_Edgar_Lee_Masters,21.729465824238943,37831,4.106790727181412,1741,206399,6023,0.15920805688456557,1.2436890380904548,0.6830112870397294,10.64735270016653,1.04147392350189,8.828738336285056,1.65622735689558,75.24,8.1,8.3,6.63,9.8,9.41,9.0,19.4
Tender_Buttons_Gertrude_Stein,15.04330312185297,14938,4.142924086223055,993,79722,2599,0.17398580800642657,1.313428839202035,0.8047262016334181,3.414111661534342,2.86517606105235,9.807203106172178,2.5987748851454824,79.8,6.3,9.1,6.1,7.2,8.04,5.444444444444445,18.9
The_Ballad_of_the_White_Hore_G_K_Chesterton,31.052044609665426,16706,4.000538728600503,538,115079,2866,0.17155512989345145,1.1456961570693165,0.6822099844367293,5.8362265054471445,0.32323716030168803,9.044654615108344,1.4114238410596027,73.34,10.9,7.1,6.96,14.2,12.93,10.8,19.88
The_Big_Book_of_Nursery_Rhymes_Walter_Jerrold,17.057172557172557,16409,3.770979340605765,962,102960,2217,0.13510878176610397,1.1537570845267842,0.7161923334755317,11.60948260101164,0.3351819123651655,5.746846242915473,1.0884072436902894,86.94,5.6,5.9,5.66,7.4,7.37,6.142857142857143,19.779999999999998
The_Book_of_Nonsense_Edward_Lear,13.014925373134329,3488,3.960435779816514,268,27831,912,0.26146788990825687,1.196961009174312,0.7342316513761468,8.285550458715596,0.286697247706422,16.28440366972477,1.7234982332155477,82.17,7.5,8.3,7.35,9.7,10.06,13.25,19.3
