Book Name,Sentence Length (Avg),Total Words,Word Length (Avg),Total Sentences,Initial Text Length (Chars),Unique Lemmas,TTR,Avg Syllables Per Word,Lexical Density,Pronoun Usage Rate (%),Nominalization Rate (%),Hapax Legomena Ratio (%),Abstract vs. Concrete Words Ratio,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Dale-Chall Readability Score,Automated Readability Index,Gunning Fog Index,Linsear Write Formula,FORCAST Readability Score
Alices_Adventures_in_Wonderland_Lewis_Carroll,15.001567398119123,9571,3.9987462125169784,638,53020,1431,0.1495141573503291,1.23362240100303,0.6941803364329746,11.639327134050777,1.170201650820186,6.8644864695434125,1.5882699675803125,88.67,5.0,7.6,5.68,7.4,7.13,18.333333333333332,19.52
Andersens_Fairy_Tales,22.857321131447588,54949,4.074323463575316,2404,298858,4940,0.08990154506906405,1.233088864219549,0.7006860907386849,10.950153778958672,0.7516060346867095,4.196618682778577,1.7242514162395468,85.83,6.1,8.5,5.62,8.7,8.34,20.0,19.56
A_Christmas_Carol_Charles_Dickens ,14.537590113285273,28232,4.188367809577784,1942,157788,4135,0.14646500425049588,1.2525502975347125,0.7181567016151884,11.685321620855767,1.2326438084443185,8.214083309719468,1.783508470941454,80.01,6.2,8.2,6.08,8.2,7.67,7.0,19.3
Blacky_The_Crow_Thornton_W_Burgess,14.895778364116095,22582,3.937826587547604,1516,117932,1757,0.07780533168009919,1.1677885041183242,0.7097245593835798,12.018421751837746,0.4384022672925339,2.900540253299088,1.7941736999727742,90.09,4.4,6.5,1.35,5.7,6.26,7.666666666666666,19.64
Black_Beauty_Anna_Sewell,23.342125984251968,59289,3.800401423535563,2540,301974,3812,0.06429523183052506,1.1766094891126515,0.7240466191030377,13.697313160957345,0.5802088077046332,2.6514193189293125,1.7099452911293473,80.75,8.0,7.5,1.87,9.7,9.98,17.0,19.720000000000002
Bowser_the_Hound_Thornton_W_Burgess,15.281115879828326,21363,3.988672002995834,1398,112579,1868,0.08744090249496793,1.2088189860974583,0.7193746196695221,10.508823667087956,0.7536394701118757,3.3328652342835747,1.75688333806415,89.89,4.5,6.7,1.46,5.8,6.39,5.375,19.580000000000002
Daddy_Long_Legs_Jean_Webster,14.341796875,36715,4.10791229742612,2560,216010,4685,0.12760452131281494,1.3020563802260656,0.7206046574969358,13.51218847882337,0.9968677652185756,6.798311316900449,1.7234913616638008,81.93,5.5,8.7,5.81,6.9,6.91,11.6,19.080000000000002
Grimms_Fairy_Tales,23.462274176408076,88312,3.917349850529939,3764,472077,4337,0.049109973729504486,1.1816853881692182,0.6749479119485461,12.9325572968566,0.39405743273847266,1.773258447323127,1.4968361137182475,87.55,5.4,7.1,1.39,7.2,7.22,18.333333333333332,19.54
Heidi_Johanna_Spyri,13.421505376344086,49928,4.148694119532126,3720,273906,3648,0.07306521390802756,1.26175692997917,0.6749319019387918,12.84449607434706,0.6329113924050633,3.124499278961705,1.5481368218371276,82.75,5.2,7.9,1.44,6.3,6.05,11.2,19.139999999999997
Just_so_stories_Rudyard_Kipling,16.181657848324516,27525,3.9113896457765667,1701,157764,2608,0.09475022706630336,1.1909536784741144,0.6730971843778383,12.908265213442323,0.24704813805631246,4.319709355131699,1.4254133025759324,86.54,5.8,8.0,5.62,8.6,7.75,12.75,19.46
